Unnamed: 0,user,Tweet,Time
3293,5rt67,"RT @_Thirunarayan1: Nightly News Full Broadcast - June 17th 
https://t.co/X5RMa0Y6iO 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #…",2022-06-18 02:13:37+00:00
3294,5rt67,"RT @_Thirunarayan1: Unopened wine bottles still on royal ship 340 years after it sank https://t.co/kgtj12Skgn
#Biden #CNN #India #World #sa…",2022-06-18 02:13:37+00:00
3295,5rt67,"RT @_Thirunarayan1: Vince McMahon takes 'Smackdown' stage after misconduct allegations emerge https://t.co/mxQwKKJFIM
#Biden #CNN #India #W…",2022-06-18 02:13:36+00:00
3296,5rt67,"RT @_Thirunarayan1: What the mortgage rate spike means for first-time home buyers https://t.co/KatAEGUHVL
#Biden #CNN #India #World #saudi…",2022-06-18 02:13:36+00:00
3297,5rt67,"RT @_Thirunarayan1: Top Story with Tom Llamas - June 17 | NBC News NOW 
https://t.co/kku2Iws2A7 
#Biden #NBC #MSNBC #CNBC #India #CNN #Worl…",2022-06-18 02:13:36+00:00
3298,maulden_jerry,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:13:22+00:00
3299,MikaelBenBaruch,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:11:51+00:00
3300,Hervorrager,"@KyivIndependent #Putin's megalomania will destroy #Russia itself🇷🇺🔥

If #Russians were clever they would not attack #Ukraine but their own insane #president💀
#PutinWarCrimes #PutinWarCriminal 
@UN @NATO @EU_Commission 
@AuswaertigesAmt",2022-06-18 02:11:09+00:00
3301,2ADiva,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:10:53+00:00
3302,_Thirunarayan1,"Nightly News Full Broadcast - June 17th 
https://t.co/X5RMa0Y6iO 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 02:09:08+00:00
3303,u24_news,🇩🇪 #German Chancellor @OlafScholz emphasized that it is “absolutely necessary” to speak to #Putin in the context of the war in #Ukraine,2022-06-18 02:07:16+00:00
3304,vitor29727422,RT @im2damnsexc: It is scary to see that Putin is deliberately blocking the supply of grain to the world. 50% of the World Food Program fal…,2022-06-18 02:06:46+00:00
3305,awlatlanta,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:06:30+00:00
3306,Animal414,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:06:01+00:00
3307,Libertyville22,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:05:36+00:00
3308,mollie_don,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:04:55+00:00
3309,MStoddard_LGM,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 02:02:21+00:00
3310,wtweedie,"RT @madameshawshank: Kirill, the Patriarch of the Russian Church with #Putin. 

Has he ever had a word with him about the sadism, the carna…",2022-06-18 02:00:30+00:00
3311,Patriot1Annie,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:58:26+00:00
3312,vogrady2132,"RT @madameshawshank: Kirill, the Patriarch of the Russian Church with #Putin. 

Has he ever had a word with him about the sadism, the carna…",2022-06-18 01:57:28+00:00
3313,dparkerdg,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:56:43+00:00
3314,Diplomacy140,"#Russian-Occupied Areas Update:

Russian President Vladimir #Putin implied that Russian-occupied settlements will hold referendums to join Russia during his address to the St. Petersburg Economic Forum on June 17. 

ISW #Ukraine",2022-06-18 01:55:49+00:00
3315,MC_Mad_Man3,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:55:35+00:00
3316,LindaSomero,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:55:19+00:00
3317,_Thirunarayan1,"Unopened wine bottles still on royal ship 340 years after it sank https://t.co/kgtj12Skgn
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 01:54:10+00:00
3318,CoryLeahy47,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:54:06+00:00
3319,dadnme88,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:51:54+00:00
3320,wcski20001,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:51:30+00:00
3321,BrucePollock13,"This is one of #Ukraine’s major problems. Ukraine has defensive weapons but not offensive weapons so the threat of mutual damage is not available. Any Democratic country that is being threatened by #Putin, #Xi etc need some offensive weapons @DefenceAust @NATO @DeptofDefense",2022-06-18 01:50:57+00:00
3322,321jz,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:49:55+00:00
3323,CurtisHebert,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:49:00+00:00
3324,senguptacanada,"#Russia-Ukraine War: #Putin calls #Ukraine war sanctions ‘insane’ in combative speech. #President claims #Russia can ‘cope with any challenge’ in address delayed by #cyber-attack, but largely avoids discussing #Ukraine. https://t.co/oXuLvaUaqE",2022-06-18 01:48:53+00:00
3325,NanLee1124,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:48:30+00:00
3326,islandgal7,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:48:02+00:00
3327,LOTUSVINI,RT @Migrate2NZ: @olex_scherba #Failed #Russian imperialistic dictator #Putin continues to bully the world with MORE threats while his invad…,2022-06-18 01:46:56+00:00
3328,Booker10038,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:45:19+00:00
3329,dkr102030,"@catturd2 Maybe he went to #Nicaragua to help #Putin move in.
He was such an asset to #Ukraine. https://t.co/hzvjkartaY",2022-06-18 01:45:16+00:00
3330,SHTFX2,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:44:45+00:00
3331,77WABCradio,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 01:44:24+00:00
3332,RitaCosby,"Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are now believed to be #Russian prisoners after fighting in #Ukraine. What will #Putin and #Biden do now? Taking YOUR calls 800 848 9222.",2022-06-18 01:44:07+00:00
3333,LucindaRhysEvan,"""Old world order has gone with the wind. When US declared victory in #ColdWar, US elite designated themselves 'messengers of God on earth,' with [self] interest made sacred &amp; no obligations [to others].""

US Elite selfishness self-destructing  #America? 

#Russia #Ukraine #Putin https://t.co/zh09TZ2nfQ",2022-06-18 01:43:51+00:00
3334,5RT678,"RT @_Thirunarayan1: Top Story with Tom Llamas - June 17 | NBC News NOW 
https://t.co/kku2Iws2A7 
#Biden #NBC #MSNBC #CNBC #India #CNN #Worl…",2022-06-18 01:42:09+00:00
3335,5RT678,"RT @_Thirunarayan1: Analysis: Could House Democrats lose 70 seats in midterm elections? https://t.co/qfu12l14me
#Biden #CNN #India #World #…",2022-06-18 01:42:08+00:00
3336,5RT678,"RT @_Thirunarayan1: How I survived 70 days' confinement in the world's strictest Covid lockdown https://t.co/WQ9hTIoYY3
#Biden #CNN #India…",2022-06-18 01:42:08+00:00
3337,5RT678,"RT @_Thirunarayan1: Vince McMahon takes 'Smackdown' stage after misconduct allegations emerge https://t.co/mxQwKKJFIM
#Biden #CNN #India #W…",2022-06-18 01:42:08+00:00
3338,5RT678,"RT @_Thirunarayan1: What the mortgage rate spike means for first-time home buyers https://t.co/KatAEGUHVL
#Biden #CNN #India #World #saudi…",2022-06-18 01:42:08+00:00
3339,Migrate2NZ,"@olex_scherba #Failed #Russian imperialistic dictator #Putin continues to bully the world with MORE threats while his invading criminals #murder, #rape &amp; #steal their way through #Ukraine

https://t.co/70StX7iciF
#PutinIsADisgrace
#EndPutinsFascism
#StandWithUkraine🇺🇦 https://t.co/mLpsR7L2Sy",2022-06-18 01:41:57+00:00
3340,PePmichoacano,"RT @WarAgainstPutin: War criminal genocidal maniac #Putin said that those Russians who do not support his invasion of #Ukraine, couldn't be…",2022-06-18 01:40:56+00:00
3341,Migrate2NZ,"@Samstwitch_Sam #Failed #Russian imperialistic dictator #Putin continues to bully the world with MORE threats while his invading criminals #murder, #rape &amp; #steal their way through #Ukraine

https://t.co/70StX7iciF
#PutinIsADisgrace
#EndPutinsFascism
#StandWithUkraine🇺🇦 https://t.co/L4odaDbCAA https://t.co/zoyMH2lIMg",2022-06-18 01:40:15+00:00
3342,laurenskahn,"@SykesCharlie @Kathlee71013772 #Ukraine needs weapons now. EU entry can be dealt with later, but not if Ukraine does not survive &amp; #Putin invades #Poland &amp; #TheBaltics next.",2022-06-18 01:38:33+00:00
3343,iNotQuiet3,"'... SANCTIONS AGAINST #Russia BY 'THE WEST' ARE MAD AND THOUGHTLESS..."", SAID #PUTIN

HUH! OF ALL PEOPLE ""VLADIMIR VLADIMIRVICTOROVICH PUTIN"" KNOWS FIRSTHAND WHAT ""MAD AND THOUGHTLESS"" ACTIONS ARE; DEEDS ARE; CONDUCTS ARE BY MADLY IN INVADING #Ukraine WITH THOUGHTLESS BRUTALITY",2022-06-18 01:35:02+00:00
3344,LuckyPeanut,"RT @tickerNEWSco: . @AmbVasyl Ambassador of Ukraine to Australia, Advisor to the Minister of Defence strong message for the world 

#Ukrain…",2022-06-18 01:34:30+00:00
3345,Migrate2NZ,"#BREAKING:

#Failed #Russian imperialistic dictator #Putin continues to bully the world with MORE threats while his invading criminals #murder, #rape &amp; #steal their way through #Ukraine

https://t.co/70StX7iciF
#PutinIsADisgrace
#StandWithUkraine🇺🇦 https://t.co/L4odaDbCAA https://t.co/lDE1zQLJSG",2022-06-18 01:34:05+00:00
3346,ShehabBawazeer2,"""Thank you to #Putin for taking out the #Nazi regime so that #Ukraine can be free again. The destruction of #Ukrainian criminal structures is extremely important for the entire planet.""
The woman who wrote this could face 3 years in prison in #Germany. HOW YOU STAY
#Russia #NATO https://t.co/9qB7UjSUxQ",2022-06-18 01:31:36+00:00
3347,InTrueColors_,"RT @WarAgainstPutin: War criminal genocidal maniac #Putin said that those Russians who do not support his invasion of #Ukraine, couldn't be…",2022-06-18 01:29:27+00:00
3348,alli_mish_3li,"RT @Royaards: Putin's strategy: prolong the war until the West (and the rest of the world) loses interest.

#Putin #Ukraine #Russia #invasi…",2022-06-18 01:26:46+00:00
3349,FelipeG50756337,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-18 01:25:35+00:00
3350,_Thirunarayan1,"Vince McMahon takes 'Smackdown' stage after misconduct allegations emerge https://t.co/mxQwKKJFIM
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 01:24:09+00:00
3351,_Thirunarayan1,"What the mortgage rate spike means for first-time home buyers https://t.co/KatAEGUHVL
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 01:24:09+00:00
3352,alli_mish_3li,RT @cartoonmovement: Putin recently compared himself with Peter the Great. Today’s cartoon by Oleksiy Kustovsky. More cartoons: https://t.c…,2022-06-18 01:24:03+00:00
3353,McLoughlinPost,Combative #Putin dismisses 'stupid' Western sanctions 'blitzkrieg' #Ukraine #Russia #NATO https://t.co/BGcAGk1I5B,2022-06-18 01:23:15+00:00
3354,alli_mish_3li,"RT @cartoonmovement: Russian fast food. Cartoon by @vascogargalo: https://t.co/1zq5JOIU9U

#Russia #fastfood #war #Ukraine #putin https://t…",2022-06-18 01:20:10+00:00
3355,10WallStreet,RT @10WallStreet: #NATO &amp; #EU Promise #Zelensky &amp; #Azov NeoNazis to Keep the Killing &amp; Shelling Going for as Long as Possible or Until Noth…,2022-06-18 01:19:56+00:00
3356,_Thirunarayan1,"Top Story with Tom Llamas - June 17 | NBC News NOW 
https://t.co/kku2Iws2A7 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 01:19:05+00:00
3357,10WallStreet,#NATO &amp; #EU Promise #Zelensky &amp; #Azov NeoNazis to Keep the Killing &amp; Shelling Going for as Long as Possible or Until Nothing is Left. Vicious Artillery War spreads in #Ukraine https://t.co/VsPFkVszno #msnbc #foxnews #wapo #putin #DonbassWar #russia #nytimes #cnn #putin #npr #pbs,2022-06-18 01:18:43+00:00
3358,AnathpindikaS,"@Reuters International observers may well prove their case about #RussianWarCrimes beyond doubt. But how will #Putin and his loyalists be brought to justice? Without the legal mandate to prosecute these criminals such investigations, though poignant, will be rendered meaningless.#Ukraine",2022-06-18 01:15:35+00:00
3359,madameshawshank,"Kirill, the Patriarch of the Russian Church with #Putin. 

Has he ever had a word with him about the sadism, the carnage, the 💔destruction being inflicted on #Ukraine at Putin’s directive? https://t.co/AklAtYZvlm",2022-06-18 01:15:28+00:00
3360,5rt67,"RT @_Thirunarayan1: LA District Attorney Under Pressure From Rising Violent Crimes 
https://t.co/t3afWGOv6g 
#Biden #NBC #MSNBC #CNBC #Indi…",2022-06-18 01:13:36+00:00
3361,5rt67,"RT @_Thirunarayan1: How I survived 70 days' confinement in the world's strictest Covid lockdown https://t.co/WQ9hTIoYY3
#Biden #CNN #India…",2022-06-18 01:13:36+00:00
3362,5rt67,"RT @_Thirunarayan1: Analysis: Could House Democrats lose 70 seats in midterm elections? https://t.co/qfu12l14me
#Biden #CNN #India #World #…",2022-06-18 01:13:36+00:00
3363,5rt67,"RT @_Thirunarayan1: As gas prices soar, thieves steal thousands of dollars' worth of gasoline to sell, authorities say https://t.co/k9aNwtL…",2022-06-18 01:13:35+00:00
3364,5rt67,"RT @_Thirunarayan1: FDA Authorizes Moderna and Pfizer Vaccines For Children Aged 6 Months To 4 Years 
https://t.co/uS12K1J5Wb 
#Biden #NBC…",2022-06-18 01:13:35+00:00
3365,CyrusMahone5,"#Russia  anticipates restoring relations with #Ukraine  after its special military operation in the country concludes, Russian President Vladimir #Putin  said Friday at the St. Petersburg Economic Forum https://t.co/KfGin2yC15",2022-06-18 01:12:10+00:00
3366,vivolibrefeliz,"🇺🇦#UKRAINE #UKRAINERUSSIANWAR 

#News 

🪖 06/16/2022 On genocidal dictator #Putin #communist #Russia 

🇺🇸#US #Pentagon #Kahl:still wants to capture E Ukraine or even whole country, but Russia won't be able to do it""#Ukrainians holding tough"" 

https://t.co/Ma7dq9nyDX 
@YahooNews",2022-06-18 01:12:09+00:00
3367,TiagoHoll,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-18 01:11:55+00:00
3368,janeinak,RT @andrewsylvia: .@SenatorShaheen - We cannot let Russia win their unprovoked war in #Ukraine. #Putin is vicious bully and must be stopped…,2022-06-18 01:11:28+00:00
3369,deborah_c,"RT @jseldin: #Russia's Vladimir #Putin ""acting like a murderous thug""  in #Ukraine, per  @RepMikeTurner 

Says #Moscow's talk and demeanor…",2022-06-18 01:09:46+00:00
3370,vivolibrefeliz,"🇺🇦#UKRAINE #UKRAINERUSSIAWAR 

#News 

🕺06/16/2022 #Baryshnikov #ballet #dancer born Latvia when #communist #dictatorship #USSR #SovietUnion &amp; #defected to Canada 1974

🇷🇺Genocidal #Putin #communist #Russia: 

‘TRYING TO CREATE A NEW HISTORY OF RUSSIA’ 

https://t.co/FmaetkD4SZ",2022-06-18 01:09:37+00:00
3371,Diplomacy140,More from @nataliabugayova's interview with @BBCWorld: “#Putin’s goal of conquering #Ukraine has not changed and is unlikely to do so. But Ukraine’s goals haven’t changed either: complete liberation of its people and its territory.”,2022-06-18 01:09:19+00:00
3372,DNA_Daily,"#Putin invaded #Chechnya #Georgia #Syria and #Libya and used #chemical weapons against #civilians in Syria and Chechnya, yet he remained a Caesar for the West, but when he invaded #Ukraine, he suddenly turned into a war criminal!

Western #DoubleStandards
#PutinWarCrimes #USA #EU",2022-06-18 01:01:43+00:00
3373,gregoryjterry,DAY 114 - War in Ukraine Update - Lavrov Reveals the Crooked Truth re: U... https://t.co/ztQyzoSqiu via @YouTube #Ukraine #Russia #Putin #Lavrov,2022-06-18 01:01:20+00:00
3374,AloMadania,"RT @FreedomHonor666: ""#Ukraine need not worry; with Joe Biden, America is back as the leader of the free world.""

The first openly trans, a…",2022-06-18 01:00:54+00:00
3375,MauraValaree,If you don’t own ANY crypto you are NOT prepared for the future #RussiaUkraineConflict #Russia #Bitcoin  #war #ukraine #putin #Biden $BTC https://t.co/SM6OZkQAWY,2022-06-18 01:00:51+00:00
3376,sakirkhan94843,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 01:00:43+00:00
3377,rr7lv,@bencnn Ben thank you for your reporting  from the front lines in #Ukraine / I  wonder when you go home for a break/praying for your safety and that of everyone on your team @CNN #BenWedeman #Putin #PutinWarCriminal,2022-06-18 00:58:48+00:00
3378,find_minee,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:57:34+00:00
3379,s89142213,RT @raging545: IMAGE from Russian occupied Donetsk today of multiple fires in several locations. These are supposedly military targets that…,2022-06-18 00:57:14+00:00
3380,Abdelra44016593,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:56:38+00:00
3381,KaelaNancy,If you don’t own ANY crypto you are NOT prepared for the future #RussiaUkraineConflict #Russia #Bitcoin  #war #ukraine #putin #Biden $BTC https://t.co/NMFVg41SP0,2022-06-18 00:56:05+00:00
3382,bambi_aurore,If you don’t own ANY crypto you are NOT prepared for the future #RussiaUkraineConflict #Russia #Bitcoin  #war #ukraine #putin #Biden $BTC https://t.co/EM0fNCmqpV,2022-06-18 00:56:01+00:00
3383,AmandiGretal,If you don’t own ANY crypto you are NOT prepared for the future #RussiaUkraineConflict #Russia #Bitcoin  #war #ukraine #putin #Biden $BTC https://t.co/TsR6dsC34Q,2022-06-18 00:55:57+00:00
3384,KennaIrina,If you don’t own ANY crypto you are NOT prepared for the future #RussiaUkraineConflict #Russia #Bitcoin  #war #ukraine #putin #Biden $BTC https://t.co/N8h1mm7gv5,2022-06-18 00:55:54+00:00
3385,BelezaLife,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:54:46+00:00
3386,_Thirunarayan1,"Analysis: Could House Democrats lose 70 seats in midterm elections? https://t.co/qfu12l14me
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:54:08+00:00
3387,_Thirunarayan1,"How I survived 70 days' confinement in the world's strictest Covid lockdown https://t.co/WQ9hTIoYY3
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:54:08+00:00
3388,_Thirunarayan1,"As gas prices soar, thieves steal thousands of dollars' worth of gasoline to sell, authorities say https://t.co/k9aNwtLKNw
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:54:08+00:00
3389,moveebuff1953,"#Putin sent his #RussianMurderers to rape, torture, murder #civilians in #Ukraine...He is a terrorist who will be charged with war crimes. https://t.co/4OwfYOutmo",2022-06-18 00:52:00+00:00
3390,Auzzzie,"Dear world leaders, how much longer until you intervene in #Ukraine ? #Biden @POTUS #AlboIsOurPM @AlboMP #Trudeau @JustinTrudeau #BorisJohnson @BorisJohnson #macron @EmmanuelMacron #Putin",2022-06-18 00:51:19+00:00
3391,AM27568,RT @UA_struggle: Before and after. For you to understand the scale of destruction in #Ukraine. #Russia is simply wiping a European country…,2022-06-18 00:47:59+00:00
3392,jovagit943,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:47:48+00:00
3393,dallimore_m,"Trump's allies, Rudy #Guilani 1st, + gov't officials, #Congress members, used the 2020 election as a rolling #coup attempt. Lies, coverups, rejecting Intel, flouting law, #Putin-led #Biden family #disinformation campaign, the #Ukraine #bribery scheme that led to #Impeachment1.",2022-06-18 00:47:29+00:00
3394,KorsunMykyta,RT @raging545: IMAGE from Russian occupied Donetsk today of the ExpoDonbas exhibition center after a Russian soldier a couple of days ago p…,2022-06-18 00:46:43+00:00
3395,sectest9,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…,2022-06-18 00:44:44+00:00
3396,CyberSecurityN8,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…,2022-06-18 00:44:38+00:00
3397,_Thirunarayan1,"FDA Authorizes Moderna and Pfizer Vaccines For Children Aged 6 Months To 4 Years 
https://t.co/uS12K1J5Wb 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:44:04+00:00
3398,Caileen_R_KDKFR,RT @Cyberknow20: #itarmyukraine have confirmed they were responsible for the #ddos attack that delayed #putin giving a speech at the St Pet…,2022-06-18 00:43:42+00:00
3399,5RT678,"RT @_Thirunarayan1: LA District Attorney Under Pressure From Rising Violent Crimes 
https://t.co/t3afWGOv6g 
#Biden #NBC #MSNBC #CNBC #Indi…",2022-06-18 00:42:08+00:00
3400,5RT678,"RT @_Thirunarayan1: How First Responders Are Forced To Cut Back On Services As Gas Prices Rise 
https://t.co/eeeSKtZHML 
#Biden #NBC #MSNBC…",2022-06-18 00:42:07+00:00
3401,5RT678,"RT @_Thirunarayan1: Exclusive: Inside Space Force boot camp with recruits to US military's newest branch https://t.co/BTyIZbt9BC
#Biden #CN…",2022-06-18 00:42:07+00:00
3402,5RT678,"RT @_Thirunarayan1: Gunman Opens Fire In Alabama Episcopal Church Leaving Three Dead 
https://t.co/8DYDtyM0x9 
#Biden #NBC #MSNBC #CNBC #In…",2022-06-18 00:42:07+00:00
3403,5RT678,"RT @_Thirunarayan1: Many CEOs Believe A Recession Will Hit Within The Next 12-18Months 
https://t.co/rvx1P3sbOD 
#Biden #NBC #MSNBC #CNBC #…",2022-06-18 00:42:07+00:00
3404,andrewsylvia,.@SenatorShaheen - We cannot let Russia win their unprovoked war in #Ukraine. #Putin is vicious bully and must be stopped #nhpolitics,2022-06-18 00:41:28+00:00
3405,E_H_Krasniqi,"It's just now some #EU countries are realising decades of #energy strategy mistakes which produced today's #Russia + #Putin.
War in #Ukraine and still slow w #wind #solar #Hydrogen plans

#Italy may declare state of alert on #gas next week – sources 

https://t.co/8jkaQCFYeU",2022-06-18 00:40:20+00:00
3406,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists missile strike in Mykolayiv today 
#Ukraine #russia https://t.co/o9moUibWyu",2022-06-18 00:39:28+00:00
3407,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists missile strike in Mykolayiv today 
#Ukraine #russia https://t.co/L56IPDhyvA",2022-06-18 00:39:23+00:00
3408,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists missile strike in Mykolayiv today 
#Ukraine #russia https://t.co/MXVQ9vcxJy",2022-06-18 00:39:20+00:00
3409,grandchessKe,"RT @dskorobutov: ❗️There is no and never been any ""historical #Ukraine"". It came to #Russian Empire with three regions only: #Kiev, #Zhytom…",2022-06-18 00:39:13+00:00
3410,_Thirunarayan1,"LA District Attorney Under Pressure From Rising Violent Crimes 
https://t.co/t3afWGOv6g 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:39:03+00:00
3411,UsamaHumayun3,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:38:39+00:00
3412,SlapConsulting,"MAGA folks are not stupid.

https://t.co/oTEaSJK0BZ

#Biden #Trump #MAGA #Putin #Ukraine #January6thCommitteeHearings https://t.co/T9MDxxHqlV",2022-06-18 00:34:49+00:00
3413,E_H_Krasniqi,"People like this @ProudSocialist (Ryan Knight), should settle for few years in #Russia or #China or any other dictatorship alike to know the real meaning of freedom in west, or for that matter in #Ukraine to learn what the freedom taken by #Putin 's guns and knifes really is. https://t.co/IkD3retga3",2022-06-18 00:30:45+00:00
3414,Oneofmanygrooms,"The 5: #Putin, #Biden, #Jinping, #Macron, AND #Johnson need to be told their Security Council IS OVER

TELL THEM OR WE'RE HEADING INTO A 6TH WAR WHEREVER THEY DECIDE THAT WILL BE?

First  #Korea, then #Vietnam, then #Iraq, then #Afghanistan. Now #Ukraine.

@UN @AOC #KimYoJong",2022-06-18 00:30:39+00:00
3415,realbedwyr,"RT @tickerNEWSco: . @AmbVasyl Ambassador of Ukraine to Australia, Advisor to the Minister of Defence strong message for the world 

#Ukrain…",2022-06-18 00:29:11+00:00
3416,AmbVasyl,"RT @tickerNEWSco: . @AmbVasyl Ambassador of Ukraine to Australia, Advisor to the Minister of Defence strong message for the world 

#Ukrain…",2022-06-18 00:28:24+00:00
3417,WasItSomething2,"RT @RSKellner: Their ineffectual policies armed the #Taliban &amp; emboldened #Putin. Hoping we’ll forget before Nov., #JoeBiden, #GenMilley &amp;…",2022-06-18 00:28:23+00:00
