,user,Tweet,Time
526,RFomenok,RT @raging545: VIDEO from Russia occupied Makiivka of a large fire at an ammo depot after being hit by Ukrainian fire.#Ukraine #Russia #Put…,2022-06-23 03:35:45+00:00
527,20PEACE22media,@lesiavasylenko @EMERGENCYPILL To share #StandWithUkraine #RussiaUkraineWar #Donbass #Kherson #Kharkiv #Ukraine #Russia #Severodonetsk #UkraineRussiaWar #UkrainianArmy #Zelensky #Putin #VladimirPutin https://t.co/m6crSPkyNR,2022-06-23 03:34:43+00:00
528,AngelFRAN53,"RT @TheLCPR: @TheLCPR looks at President #Biden's recent #nuclear posturing against #Putin through the lens of #ColdWar #history:
https://t…",2022-06-23 03:34:42+00:00
529,mantsebi,"So apparently the Ukrainian defenders in the Azot plant have started evacuating themselves to the Russian camp. 
Azovstal 2.0 

Case in point for a puppet leader. Use your brave young men as canon fodder to fight someone’s agenda. 

The war is lost. 

#Ukraine #Putin",2022-06-23 03:34:26+00:00
530,Imiguel78,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:33:37+00:00
531,standtallnroar,When Hollywood gets involved you know it’s part of the agenda. Next Miley Cyrus will be twerking on Zelensky’s desk 🤣🤣🤣 #USA #UK #EU #Britain #auspol #Ukraine #Putin #Biden #germany #BreakingNews #Hollywood #Zelensky #News #America https://t.co/9shgQ8Ivdc,2022-06-23 03:32:55+00:00
532,zeitonline_pol,Die #Ukraine kann im #Donbas jetzt offenbar hochmoderne US-Raketensysteme einsetzen. Die meisten Deutschen halten eine Normalisierung der Beziehungen zu #Russland unter #Putin für ausgeschlossen. Das Liveblog https://t.co/0Gl5c2JuWy,2022-06-23 03:31:44+00:00
533,OG15287433,"RT @wolff_ernst: #Habeck:""#Putin setzt #Energie als #Waffe ein."" Er befürchtet schlimme Folgen für #Herbst &amp; #Winter und gehört dabei einer…",2022-06-23 03:31:37+00:00
534,thankyou_nurses,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:31:24+00:00
535,VoiceAmVariety,Explain the consequences for their mutual relations and cooperation within the international arena. https://t.co/eVwam1NeeX #podcast #voiceamerica #greatreset #nato #bombing #russia #putin #usa #ukraine #kosovo #sebia #afghanistan #libya #syria #airstrikes,2022-06-23 03:30:08+00:00
536,kurikara2,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 03:26:48+00:00
537,Lanna20005,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 03:25:52+00:00
538,Breaking24_7,RT @standtallnroar: Nothing to see here… It’s the “new normal” that sudden death in athletics increased by 420% in 2021 after the Covid vac…,2022-06-23 03:23:20+00:00
539,mikaza16,"RT @wolff_ernst: Wer meint, dass wir keinen 3.#Weltkrieg befürchten müssen, sollte sich die 44 #Eskalationsstufen von Herman #Kahn, dem wic…",2022-06-23 03:22:43+00:00
540,standtallnroar,Nothing to see here… It’s the “new normal” that sudden death in athletics increased by 420% in 2021 after the Covid vaccine rollout 🤔 👇👇👇 #USA #UK #EU #Britain #auspol #Ukraine #putin #biden #Europe #BreakingNews #News #Breaking #Covid #Vaccine #ElonMusk https://t.co/FYsEGrRsFm,2022-06-23 03:22:15+00:00
541,BBGun2020,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 03:18:43+00:00
542,Elsa_denkt_nach,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 03:17:53+00:00
543,lapunisher666,RT @jasrand8: @Whizperuh So now that the #Russian atrocities  are surpassing the Nazis will it be okay by Russian standards to invade #Russ…,2022-06-23 03:16:35+00:00
544,lapunisher666,"RT @Whizperuh: #Russia is detaining, capturing, torturing, executing foreign fighters and nationals? I’d say it’s time to go after #Russian…",2022-06-23 03:16:02+00:00
545,whaletype,@AhmadMansour__ Ich fürchte das uns #Putin|s Krieg in der #Ukraine ganz neue Bedingungen aufdiktieren wird.,2022-06-23 03:16:01+00:00
546,KathiCupidsmom,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 03:15:46+00:00
547,PFComCon,"Nikkei Asia - #Indonesia's Widodo to visit #Zelenskyy and #Putin

Indonesian President Joko #Widodo will fly to #Ukraine and #Russia to meet with each country's respective leader later this month, Indonesia's FM confirmed. #UkraineRussiaWar #G20

https://t.co/LUk6hsans0",2022-06-23 03:14:02+00:00
548,Angie77023115,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:13:14+00:00
549,SandraKathleen4,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 03:12:32+00:00
550,ottawafamtree,"#Russia #Ukraine
Experts say there are mounting signs that the #Kremlin is purging its top #generals in #UkraineWar, the latest hint of deep dysfunction in #Putin's army 

https://t.co/PxVlkgo6gd",2022-06-23 03:10:25+00:00
551,JGaddis59,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 03:10:10+00:00
552,UdoKraus7,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 03:09:56+00:00
553,FaizAfridi398,"""Ukraine has lost the war."" Virginia States Senator and retired USMC Officer, Richard Black.

#RussianUkrainianWar #WarInUkraine #Putin #Ukraine #Russian https://t.co/51PfUW8r98",2022-06-23 03:09:27+00:00
554,squirrelkestrel,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:09:22+00:00
555,WilhelmOrmstein,"Sounds about right 😘

#Russia #Ukraine #Putin #UkraineWar #Zelensky #inflation #ukrainerussiawar #russiaukrainewar #NATO 

https://t.co/qMCASd6iL1",2022-06-23 03:06:56+00:00
556,HoffmanHopes,"#Ukraine #UkraineRussia #UkraineWar #Putin 
#UkraineRussiaWar #PutinWillPay #SlavaUkraine https://t.co/9f5ojYmi9z",2022-06-23 03:05:44+00:00
557,JJohnson2u,RT @raging545: VIDEO from Belarus of a new batch of Russian S-300 missile launchers was brought in tonight from Pskov in Russia &amp; arrived a…,2022-06-23 03:04:44+00:00
558,JJohnson2u,RT @raging545: IMAGE claimed by Russian accounts of a supposed NLAW warhead that failed to detonate in Eastern Ukraine.Ukrainian forces hav…,2022-06-23 03:04:34+00:00
559,cartercode7,"RT @vanderschlong: Dear dumb ass @joebiden:
Most SANE Americans don't GAF about you using #Ukraine to launder money... By the way, it isn't…",2022-06-23 03:04:11+00:00
560,JohnMandas1,"RT @vanderschlong: Dear dumb ass @joebiden:
Most SANE Americans don't GAF about you using #Ukraine to launder money... By the way, it isn't…",2022-06-23 03:03:30+00:00
561,JJohnson2u,RT @raging545: VIDEO from Russia occupied Makiivka of a large fire at an ammo depot after being hit by Ukrainian fire.#Ukraine #Russia #Put…,2022-06-23 03:03:14+00:00
562,JJohnson2u,RT @raging545: VIDEO of Ukrainian partisans destroying Russian military vehicles supposedly in the Russian occupied South of Ukraine.  #Ukr…,2022-06-23 03:03:07+00:00
563,AlcairoCrystal,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 03:00:11+00:00
564,DigungBr,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 02:53:37+00:00
565,JediRedShirts,"กูเป็น perfectionist ในเรื่องงานเขียน เพราะฉนั้นขอเชิญอ่าน revised edition ของกระทู้กูเรื่อง #รัสเซีย กับ #ยูเครน ได้ที่ลิงก์นี้/พญาแมว
https://t.co/nhkbNp2UXk
#Russia #Ukraine #NATO #Putin #Biden https://t.co/C7SXoXIb90",2022-06-23 02:53:06+00:00
566,mosaic700,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 02:52:23+00:00
567,MichaelOngRisk,Russia’s Ukraine invasion won’t be over soon – and Putin is counting on the West’s short attention span - How long can the U.S. continue to play this game ??? https://t.co/qbNLoA0MNF  @ConversationEDU #Russia #Ukraine #invasion #SupportUkraine #Putin #USA #military #NATO #Europe,2022-06-23 02:52:12+00:00
568,pamemar1,"RT @WilhelmOrmstein: 🔥❗Speech by US Colonel &amp; former Virginia Senator,  Richard H. Black.

👉 Bookmark &amp; Share 👈❗

◾️ Ukraine it's almost ou…",2022-06-23 02:51:32+00:00
569,CynthJonesFNM,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 02:51:30+00:00
570,IvanGarciaMayer,"Bruselas teme que guerra de #Putin provoque oleadas migratorias hacia la UE desde norte de África | Comisión Europea alerta del riesgo de “hambruna catastrófica” en informe confidencial sobre las consecuencias del ataque a #Ucrania.
#Ukraine #Russia 
https://t.co/7ELqfqMGfV",2022-06-23 02:50:18+00:00
571,MnnH12117520,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 02:49:29+00:00
572,politischerGef,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 02:49:09+00:00
573,DaGodfather59,"RT @officejjsmart: Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 ori…",2022-06-23 02:48:55+00:00
574,PACPatriot,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 02:46:32+00:00
575,AsianTigersJp,#trump #trumpwarroom #donaldjtrumpjr #repmtg #CatalinaLauf #kimKBaltimore #karilake #seanhannity #TuckerCarlson #TedCruz #Covid #Vaccine #virus #Pfizer #Moderna #Mandate #trudeau #truck #ottawa #Canada #Ukraine #Russia #Putin https://t.co/hgrxS4CTmM,2022-06-23 02:45:53+00:00
576,officejjsmart,"Things are getting tight. Losing #Lugansk (#Luhansk), #Ukraine would represent the completion of one of #Putin’s  🇷🇺 originally stated goals in invading #Ukraine. PUTIN MUST BE STOPPED. https://t.co/uWck3OoXSg",2022-06-23 02:45:24+00:00
577,StuartJHooper,Is the tension between #China &amp; #Taiwan ready to boil over and repeat like #Russia's invasion of #Ukraine?! Maybe. This gives us two serious flashpoints for #WorldWar3! The only winner: military industrial complex. https://t.co/cO2rfnFw7L #UkraineWar #RussianUkrainianWar #Putin,2022-06-23 02:45:20+00:00
578,Mariusz_w36,"Отже, війна! [анімація] 🇺🇦#Ukraine

#UkraineRussianWar #PutinsWar #stopputin #StopWar #HelpUkraine #UkraineUnderAttaсk #StopRussia #FreeUkraine #Russia #Putin #PrayForUkraine #Украина #UkraineWar 

https://t.co/Z7iw2yXGr9 https://t.co/2nU33pgvOi",2022-06-23 02:41:00+00:00
579,argorisM,"RT @KYTKYTKYTKYTKYT: Τσέχος πρέσβης: «Θα κάψουμε ό,τι μπορούμε για να κρατήσουμε τον λαό μας ζεστό» αυτόν τον χειμώνα!
Παιδιά δεν αστείο, ε…",2022-06-23 02:40:06+00:00
580,suevisa,RT @The99Percenter: US says a Russian 'disinformation campaign' is blaming the West for the food crisis as Russia faces accusations of bloc…,2022-06-23 02:36:50+00:00
581,KenWalkerQB,"It is time to quit pussy footing around #Putin.  The #EU and #NATO must tell him now that he has started #WW3 and that if he does not withdraw from #Ukraine within 7 days, Russia will be annihilated.",2022-06-23 02:34:38+00:00
582,pjavali19,"I think the moment Ukriane became part of Europe. There will be beginning of nuclear war. Putin's can't be taken for granted.
#RussianUkrainianWar 
#Ukraine 
#Russia 
#Putin",2022-06-23 02:33:03+00:00
583,StephTweets,#inflation #InflationCrisis #Biden #Bidenflation #Ukraine #Putin https://t.co/BEVtdK2H6C,2022-06-23 02:26:51+00:00
584,PastorMikeDyal,@IngrahamAngle couldn’t be more WRONG on #Ukraine tonight if she tried. She’s just like @TuckerCarlson “Rootin 4 #Putin” in #WW3 #WorldWar3. Even @seanhannity I fear has taken this position. This isn’t what #AmericaFirst means. What if we did not resist #Hitler or defend #Kuwait? https://t.co/DbMdzAPglF,2022-06-23 02:25:58+00:00
585,The99Percenter,"US says a Russian 'disinformation campaign' is blaming the West for the food crisis as Russia faces accusations of blocking Ukrainian grain exports https://t.co/Yk3nVzq5PI

#StandWithUkraine #DefeatPutin #OverthrowPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets #Volodym…",2022-06-23 02:24:02+00:00
586,disway_id,"Putin Ancam Gunakan Rudal Sarmat, Inggris dan Prancis Bakal Tamat!

#rudalsarmat #RusiavsUcrania #Ukraine #Nuklir #Putin #Russia #Inggris 

Klik👇
https://t.co/KHeFzL9gPU",2022-06-23 02:24:00+00:00
587,mjcaswell,RT @ActionTime: #RussianLosses Are HUGE: #Russian momentum in #Ukraine Could SLOW as #Russia Exhausts Resources #StopPutinNow #PutinsWarCri…,2022-06-23 02:21:17+00:00
588,ActionTime,#RussianLosses Are HUGE: #Russian momentum in #Ukraine Could SLOW as #Russia Exhausts Resources #StopPutinNow #PutinsWarCrimes #StopRussianAggression #Putin #StopRussiaNOW #Russians #PutinisaWarCriminal #RussiaUkraineWar #StopPutin #StopRussia #UkraineWar https://t.co/BW80EbXxhw,2022-06-23 02:20:59+00:00
589,JamesBlackson13,"RT @GeoDrill: @CriticalCricket @RadioFreeTom @MarkHertling #Scholz and #Germany are only now beginning to realise that their softy, softly…",2022-06-23 02:20:34+00:00
590,MawunyegaKojo,"RT @WilhelmOrmstein: “Battle of Mariupol”

Joint footage of the battles of Russian fighters from the armed forces of Russia and the DPR, as…",2022-06-23 02:19:18+00:00
591,MawunyegaKojo,RT @WilhelmOrmstein: 🔥Dutch MP Thierry Baudet on Ukraine &amp; the West. Powerful speech: he’s dropping truth bombs that most Europeans are unw…,2022-06-23 02:17:21+00:00
592,MonkeyAnomalous,"#democracy - WEF style. Funded by monkeys!

#Ukraine #Russia #Ukraine️war #USA #Zelensky #Putin https://t.co/bKsjczee1w",2022-06-23 02:16:03+00:00
593,BackBoris2022,"RT @andersleijersta: 89 mil people in Africa a suffering food shortages as a result of what #Putin has done in #Ukraine.

The world should…",2022-06-23 02:13:02+00:00
594,JustmeAnybody,This isn't a #Russian war against #Ukraine it's #Putin's war against Europe and the World Order our forefathers fought for and #Americans helped establish to keep us safe. Ukraine is only the FIRST country we need to make it the last and END it @POTUS @HouseDemocrats @SenateDems https://t.co/T4fht1oTwp,2022-06-23 02:12:21+00:00
595,arnoldrosielle,RT @DannyVoglesong: Married Couple who were both #UkrainianSoldiers from #Kropyvnytskyi #TarasMelster and #OlhaMelster died yesterday defen…,2022-06-23 02:10:12+00:00
596,DannyVoglesong,RT @DannyVoglesong: Married Couple who were both #UkrainianSoldiers from #Kropyvnytskyi #TarasMelster and #OlhaMelster died yesterday defen…,2022-06-23 02:09:49+00:00
597,DannyVoglesong,Married Couple who were both #UkrainianSoldiers from #Kropyvnytskyi #TarasMelster and #OlhaMelster died yesterday defending #Ukraine. Neither had any #MilitaryExperience before #Putin's #RussianInvasion. #RIP #Heroes  😢 https://t.co/2zRC25sWUp,2022-06-23 02:09:25+00:00
598,bobgreenCT,"RT @Matt_VanDyke: A riddle I heard here in Ukraine:

A Russian rifleman, tanker, and pilot are returning from the frontline.

Who is drivin…",2022-06-23 02:07:02+00:00
599,WilhelmOrmstein,"Ukrainian soldiers receiving their daily  ""Good Morning"" call: with love, from Russia. 😘💥

#Russia #Ukraine #Putin #UkraineWar #Zelensky #inflation #ukrainerussiawar #russiaukrainewar #NATO https://t.co/vNE3pm3yRq",2022-06-23 02:05:58+00:00
600,Klaus50472115,"RT @MarcBach94: Wenn wir einen #Atomkrieg in Europa haben ist es völlig egal, ob ihn #Putin begonnen hat. Es gilt diesen Krieg zu verhinder…",2022-06-23 02:04:10+00:00
601,dadnme88,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 02:03:32+00:00
602,PastorMikeDyal,The #USA #America in the war of 1812 during the Battle of #NewOrleans was in the exact place #Ukraine is right now against #Putin #Russia in what they call #WW3 #WorldWar3. We were a young #democracy then and nations rallied around us! Let rally behind Ukraine. @PastorMikeDyal https://t.co/Z0cMifGffr,2022-06-23 02:02:43+00:00
603,wordsaremysword,#russia #war #ukraine #Blockade #Putin https://t.co/un4SA5fywP,2022-06-23 02:02:31+00:00
604,Joep121Jo,RT @UxbEconomist07: Quick reminder of US #Inflation path approaching #Ukraine War. Some r asking why Joe #Biden is a able to blame #Putin &amp;…,2022-06-23 02:01:58+00:00
605,SocialDesignCr1,RT @HitechguruS: #Ukraine expects EU-wide #support for candidacy to #joinbloc https://t.co/baCCls7WnP? #Putin #Zelenskyy #PutinWarCrimes #R…,2022-06-23 01:58:50+00:00
606,MizBanks,"RT @PROPHECYandNEWS: EVERYTHING BIDEN IS DOING IS HELPING #PUTIN AND 🇨🇳 #CHINA (CCP).

#BIDEN, STOPPING FED #GAS TAX FOR SUMMER SAVES ME A…",2022-06-23 01:56:48+00:00
607,HitechguruS,#Ukraine expects EU-wide #support for candidacy to #joinbloc https://t.co/baCCls7WnP? #Putin #Zelenskyy #PutinWarCrimes #RussiaUkraineConflict #security #infosec #war #UkraineUnderAttack #EU #EuropeanUnion #Euro #Eurovision #UkraineEU,2022-06-23 01:55:45+00:00
608,BeyFirudin,"@MaxBoot By the way, Max Boot did not start the genocide of #Ukraine. #Putin, the #Russian Hitler, started this war after being appeased by #BidenAdministration for more than a year.",2022-06-23 01:53:52+00:00
609,LJHilliard182,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 01:52:27+00:00
610,JornitzMichael,"RT @appdevmartin: @Bundeskanzler Tut mir leid, das ist substanzloses Wortgeklingel. Wo bleiben die fertig bereitstehenden #Marder und #Leop…",2022-06-23 01:51:54+00:00
611,pasracic,"RT @HudsonInstitute: ICYMI: Watch Hudson experts @KenWeinstein, William Schneider, @dasher8090, Bryan Clark, &amp; @RLHeinrichs discuss the nee…",2022-06-23 01:50:02+00:00
612,HitechguruS,#Russia #offering #inflatedsalaries for #volunteers to fight in #Ukraine Many of them would normally be considered #toooldtofight https://t.co/baY4wNkfQ5 #Putin #Zelenskyy #RussiaUkraineConflict #Russianlosses #Russianarmy #security #infosec #russiansoldiers #UkraineUnderAttack,2022-06-23 01:48:53+00:00
613,s14722839,"RT @SilverDuke1984: Question EVERYTHING....!!!! 

#Putin #Ukraine https://t.co/lxYtTA3rE1",2022-06-23 01:48:21+00:00
614,Lupinien73,"RT @wolff_ernst: Der #ukrainische #Botschafter #Andriij #Melnyk zum #Spiegel: ""#Putin ist wie eine Symbiose aus #Hitler &amp; #Stalin.""
In mein…",2022-06-23 01:45:52+00:00
615,HitechguruS,#Russianairforce #struggles in #Ukraine are #surprising because they're #fighting their own #systems https://t.co/YJL04Mt8qs? #Putin #Zelenskyy #PutinWarCrimes #RussiaUkraineConflict  #Russianlosses #Russianarmy #security #infosec #war #russiansoldiers #UkraineUnderAttack,2022-06-23 01:44:42+00:00
616,NateSibley,"RT @HudsonInstitute: ICYMI: Watch Hudson experts @KenWeinstein, William Schneider, @dasher8090, Bryan Clark, &amp; @RLHeinrichs discuss the nee…",2022-06-23 01:44:23+00:00
617,john_walters_,"RT @HudsonInstitute: ICYMI: Watch Hudson experts @KenWeinstein, William Schneider, @dasher8090, Bryan Clark, &amp; @RLHeinrichs discuss the nee…",2022-06-23 01:43:48+00:00
618,Lichtstrahl53,"RT @lefthand_69: @RusBotschaft Wir stellen fest, dass Kriegsverbrecher #Putin seit fast 4 Monaten einen völkerrechtswidrigen Angriffskrieg…",2022-06-23 01:41:33+00:00
619,Deveral8,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 01:37:07+00:00
620,ValoriBluDule,"I hope #Putin is extremely content knowing he accomplished SOMETHING by illegally invading #Ukraine
Sweden &amp; Finland are about to be full members of #Nato.
So well done #Russia!
And we will defend EVERY square inch of @NATO Territory.
#TheWorldStandsWithUkraine🇺🇦 #GetOutOfUkraine https://t.co/16bAuyXX63",2022-06-23 01:35:42+00:00
621,WilhelmOrmstein,"You cannot miss the latest video from Gonzalo Lira @GonzaloLira1968 ❗

Subscribe to him on YouTube. 

#Russia #Ukraine #Putin #UkraineWar #Zelensky #inflation #ukrainerussiawar #russiaukrainewar #NATO 

2022.06.22 Israel Provokes Russia https://t.co/Us7EIOzcKS via @YouTube",2022-06-23 01:35:39+00:00
622,PaiteSamu,"A Ukrainian soldier from the counterintelligence hit a Russian BMP3 IFV with a FGM-148 Javelin ATGM

#UkraineRussiaWar #Ukraine #UkraineWar #Ukrainian #war #SlavaUkraïni #SlavaUkraine #Warzone #Russia #Russian #RussianWarCrimes #Viral #RussiaUkraineCrisis #Putin #UkraineInvasion https://t.co/gR299cYSRq",2022-06-23 01:33:48+00:00
623,MIT_CIS,"“The US-led Western response to Russia’s invasion was more rapid and robust than many in China and probably many other countries expected – including some in the United States,” says @fravel https://t.co/5bB5zg4AZg #Putin #Taiwan #Ukraine @AcademicChatter",2022-06-23 01:33:32+00:00
624,MoralesNadina,"#Ukraine can you please understand that you just a Sacrifice Lamb in the hands of #USA #NATO #EU which is using your patriotism towards your country as a blind force to slaughter both Slavic Christians: Ukrainians and Russians, with one goal to overthrow #Putin and weaken #Russia https://t.co/yHIlwGLr1F",2022-06-23 01:32:36+00:00
625,The99Percenter,"Russia-Ukraine war: Finland ready to fight if attacked, says general; drone causes explosion at Russian oil refinery – live https://t.co/19c1aoxqbl

#StandWithUkraine #DefeatPutin #OverthrowPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets #VolodymyrZelensky",2022-06-23 01:32:05+00:00
626,KimberlyE727,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-23 01:31:02+00:00
627,nenHappendoof,RT @gothp1: @Ltc_Hicks #Putin's Forderung nach einer unabhaengigen #Ostukraine und einer von der #Ukraine unabhaengigen #Krim MUSS stattgeg…,2022-06-23 01:29:50+00:00
628,DaveUthoff,"RT @VortexLimbus: Anyone well-schooled about #Russia or #Putin knows that #Ukraine would lose this war. This is a bloody, warmongering, US-…",2022-06-23 01:29:17+00:00
629,Irmingard_K,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 01:29:12+00:00
630,jimpulfer,"Why whine and wring your hands @carlbildt. You're a #German heavyweight. Turn your attention to convincing elites to stop pretending they are supporting @ZelinskyyUa in favour of #Putin's #oilandgas. This war in #Ukraine is for the soul of democracy, decency and the rule of law https://t.co/iofFEW4jTb",2022-06-23 01:27:58+00:00
631,ewn1047,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 01:25:11+00:00
632,InfoZimInvader,"RT @uasupport999: In Irkutsk, a train was spotted carrying 11 T-80 and 20 T-62 tanks. For awareness, the T-62 is a Soviet main battle tank…",2022-06-23 01:24:45+00:00
633,tPp74ACuITyTM88,"RT @WarAgainstPutin: Russian orcs dismantled and stole the biggest solar power station in #Ukraine, Tokmak Solar Energy. This is what Russi…",2022-06-23 01:21:35+00:00
634,WilhelmOrmstein,"🔥Dutch MP Thierry Baudet on Ukraine &amp; the West. Powerful speech: he’s dropping truth bombs that most Europeans are unwilling &amp; unable to digest.

Watch the whole thing &amp; educate yourself. 

#Russia #Ukraine #Putin #UkraineWar #Zelensky  #ukrainerussiawar #russiaukrainewar #NATO https://t.co/L65jmoYHLz",2022-06-23 01:21:00+00:00
635,TiknisArts,"After #Russia invaded #Ukraine, #Netrebko announced that she opposed the war but declined to criticize President Vladimir V. #Putin, whom she has long supported. #UkraineRussiaWar #Opera https://t.co/AAgvJeKJfz",2022-06-23 01:20:40+00:00
636,TiknisArts,"The #Russian #soprano #AnnaNetrebko is opera’s biggest star. Her career is in disarray because of her ties to #Putin, and arts companies around the world are divided on whether to welcome her back. #Ukraine #Russia #Opera #ClassicalMusic #WednesdayWisdom  https://t.co/cVeiUgKO8u",2022-06-23 01:19:06+00:00
637,PossDoug,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 01:16:59+00:00
638,Jquags1,"#Biden:""Are you saying we'd rather have lower #gas prices in #America than Putin's iron fist in Europe?""

Can someone tell Joe that without high oil prices, #Putin wouldn't have been able to invade #Ukraine?

It's simple: low oil prices=low Russian war chest.

#Trump #GOP #USA",2022-06-23 01:15:57+00:00
639,GeoDrill,"@CriticalCricket @RadioFreeTom @MarkHertling #Scholz and #Germany are only now beginning to realise that their softy, softly approach with #Putin isn't working. They have no influence and eventually #Russia, annoyed at even the little military assistance Germany has given #Ukraine, will turn the gas taps off.",2022-06-23 01:14:28+00:00
640,WilhelmOrmstein,"◾️Anyone who expect the Russians to crack do not understand the Russian psyche.
◾️The world soon must come to terms with reality, the war is lost.

#Russia #Ukraine #Putin #UkraineWar #Zelensky #inflation #ukrainerussiawar #russiaukrainewar #NATO",2022-06-23 01:13:46+00:00
641,WilhelmOrmstein,"🔥❗Speech by US Colonel &amp; former Virginia Senator,  Richard H. Black.

👉 Bookmark &amp; Share 👈❗

◾️ Ukraine it's almost out of ammunition.
◾️Ukraine is loosing 6000 soldiers every month.

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.co/LoqbhxODPS",2022-06-23 01:13:44+00:00
642,HeathFisack,"Inflation sits at 8.6% … a 1.4% increase since #Putin invaded #Ukraine. @JoeBiden, you are responsible for the rest. Stop deflecting blame. This is your fault. #Bidenflation #BidenGasHike",2022-06-23 01:11:29+00:00
643,AnnMarieAmerica,RT @carolmswain: #Putin invaded #Ukraine that’s President Biden’s excuse for having wrecked the nation’s economy and it standing in the wor…,2022-06-23 01:11:10+00:00
644,eumenades,"(2) We hope Mr Putin understands there are many Western nuclear-armed submarines capable of reducing Moscow to Valdivostok in ashes, some 30 minutes later. #russia #putin #ukraine https://t.co/THtCAnXuQT",2022-06-23 01:09:15+00:00
645,RogerLi53799411,"RT @PKikos: The Old World is Over: Key Takeaways from Putin's First Major Speech Since Russia's Military Offensive in Ukraine

#Russia #Put…",2022-06-23 01:07:34+00:00
